  1.6900   7.5738E-02   5.6523E-02   4.4498E-02   3.6439E-02   3.0734E-02
  1.7000   7.4655E-02   5.5771E-02   4.3937E-02   3.5997E-02   3.0372E-02
  1.7100   7.3589E-02   5.5029E-02   4.3383E-02   3.5560E-02   3.0014E-02
  1.7200   7.2539E-02   5.4299E-02   4.2836E-02   3.5129E-02   2.9661E-02
  1.7300   7.1506E-02   5.3579E-02   4.2297E-02   3.4704E-02   2.9312E-02
  1.7400   7.0490E-02   5.2869E-02   4.1764E-02   3.4283E-02   2.8967E-02
  1.7500   6.9489E-02   5.2169E-02   4.1239E-02   3.3868E-02   2.8626E-02
  1.7600   6.8503E-02   5.1479E-02   4.0721E-02   3.3459E-02   2.8289E-02
  1.7700   6.7534E-02   5.0799E-02   4.0210E-02   3.3054E-02   2.7957E-02
  1.7800   6.6579E-02   5.0128E-02   3.9705E-02   3.2654E-02   2.7628E-02
  1.7900   6.5639E-02   4.9467E-02   3.9207E-02   3.2260E-02   2.7304E-02
  1.8000   6.4713E-02   4.8815E-02   3.8716E-02   3.1870E-02   2.6983E-02
  1.8100   6.3802E-02   4.8173E-02   3.8231E-02   3.1485E-02   2.6666E-02
  1.8200   6.2905E-02   4.7539E-02   3.7752E-02   3.1106E-02   2.6353E-02
  1.8300   6.2021E-02   4.6915E-02   3.7280E-02   3.0730E-02   2.6044E-02
  1.8400   6.1151E-02   4.6299E-02   3.6814E-02   3.0360E-02   2.5739E-02
  1.8500   6.0295E-02   4.5691E-02   3.6354E-02   2.9994E-02   2.5437E-02
  1.8600   5.9452E-02   4.5093E-02   3.5900E-02   2.9633E-02   2.5139E-02
  1.8700   5.8621E-02   4.4502E-02   3.5452E-02   2.9276E-02   2.4844E-02
  1.8800   5.7803E-02   4.3920E-02   3.5010E-02   2.8924E-02   2.4553E-02
  1.8900   5.6998E-02   4.3346E-02   3.4574E-02   2.8576E-02   2.4266E-02
  1.9000   5.6204E-02   4.2780E-02   3.4143E-02   2.8232E-02   2.3982E-02
  1.9100   5.5423E-02   4.2222E-02   3.3718E-02   2.7893E-02   2.3701E-02
  1.9200   5.4654E-02   4.1672E-02   3.3299E-02   2.7558E-02   2.3424E-02
  1.9300   5.3896E-02   4.1129E-02   3.2885E-02   2.7227E-02   2.3150E-02
  1.9400   5.3150E-02   4.0594E-02   3.2476E-02   2.6900E-02   2.2879E-02
  1.9500   5.2414E-02   4.0066E-02   3.2073E-02   2.6577E-02   2.2612E-02
  1.9600   5.1690E-02   3.9546E-02   3.1675E-02   2.6259E-02   2.2348E-02
  1.9700   5.0977E-02   3.9032E-02   3.1282E-02   2.5944E-02   2.2087E-02
  1.9800   5.0274E-02   3.8526E-02   3.0894E-02   2.5633E-02   2.1829E-02
  1.9900   4.9582E-02   3.8027E-02   3.0511E-02   2.5326E-02   2.1574E-02
  2.0000   4.8901E-02   3.7534E-02   3.0133E-02   2.5023E-02   2.1322E-02
  2.0100   4.8229E-02   3.7049E-02   2.9760E-02   2.4723E-02   2.1074E-02
  2.0200   4.7567E-02   3.6570E-02   2.9392E-02   2.4428E-02   2.0828E-02
  2.0300   4.6915E-02   3.6097E-02   2.9029E-02   2.4136E-02   2.0585E-02
  2.0400   4.6273E-02   3.5631E-02   2.8670E-02   2.3847E-02   2.0345E-02
  2.0500   4.5641E-02   3.5172E-02   2.8316E-02   2.3562E-02   2.0108E-02
  2.0600   4.5017E-02   3.4718E-02   2.7967E-02   2.3281E-02   1.9874E-02
  2.0700   4.4403E-02   3.4271E-02   2.7622E-02   2.3003E-02   1.9643E-02
  2.0800   4.3798E-02   3.3830E-02   2.7282E-02   2.2728E-02   1.9414E-02
  2.0900   4.3202E-02   3.3395E-02   2.6945E-02   2.2457E-02   1.9188E-02
  2.1000   4.2614E-02   3.2966E-02   2.6614E-02   2.2189E-02   1.8965E-02
  2.1100   4.2035E-02   3.2543E-02   2.6286E-02   2.1925E-02   1.8744E-02
  2.1200   4.1465E-02   3.2126E-02   2.5963E-02   2.1664E-02   1.8526E-02
  2.1300   4.0903E-02   3.1714E-02   2.5644E-02   2.1406E-02   1.8311E-02
  2.1400   4.0349E-02   3.1307E-02   2.5328E-02   2.1151E-02   1.8098E-02
  2.1500   3.9803E-02   3.0907E-02   2.5017E-02   2.0899E-02   1.7888E-02
  2.1600   3.9266E-02   3.0511E-02   2.4710E-02   2.0650E-02   1.7680E-02
  2.1700   3.8736E-02   3.0121E-02   2.4407E-02   2.0405E-02   1.7475E-02
  2.1800   3.8213E-02   2.9737E-02   2.4108E-02   2.0162E-02   1.7272E-02
  2.1900   3.7698E-02   2.9357E-02   2.3812E-02   1.9923E-02   1.7072E-02
  2.2000   3.7191E-02   2.8983E-02   2.3521E-02   1.9686E-02   1.6874E-02
  2.2100   3.6691E-02   2.8613E-02   2.3233E-02   1.9452E-02   1.6678E-02
  2.2200   3.6198E-02   2.8249E-02   2.2948E-02   1.9221E-02   1.6484E-02
  2.2300   3.5713E-02   2.7889E-02   2.2668E-02   1.8993E-02   1.6293E-02
  2.2400   3.5234E-02   2.7535E-02   2.2391E-02   1.8768E-02   1.6105E-02
  2.2500   3.4762E-02   2.7185E-02   2.2117E-02   1.8545E-02   1.5918E-02
  2.2600   3.4297E-02   2.6839E-02   2.1847E-02   1.8326E-02   1.5734E-02
  2.2700   3.3839E-02   2.6499E-02   2.1580E-02   1.8108E-02   1.5552E-02
  2.2800   3.3387E-02   2.6162E-02   2.1317E-02   1.7894E-02   1.5372E-02
  2.2900   3.2941E-02   2.5831E-02   2.1057E-02   1.7682E-02   1.5194E-02
  2.3000   3.2502E-02   2.5504E-02   2.0800E-02   1.7473E-02   1.5018E-02
  2.3100   3.2069E-02   2.5181E-02   2.0547E-02   1.7266E-02   1.4844E-02
  2.3200   3.1643E-02   2.4862E-02   2.0297E-02   1.7062E-02   1.4673E-02
  2.3300   3.1222E-02   2.4548E-02   2.0050E-02   1.6860E-02   1.4503E-02
  2.3400   3.0808E-02   2.4238E-02   1.9806E-02   1.6661E-02   1.4335E-02
  2.3500   3.0399E-02   2.3932E-02   1.9565E-02   1.6464E-02   1.4170E-02
  2.3600   2.9996E-02   2.3630E-02   1.9327E-02   1.6270E-02   1.4006E-02
  2.3700   2.9599E-02   2.3332E-02   1.9092E-02   1.6077E-02   1.3844E-02
  2.3800   2.9207E-02   2.3038E-02   1.8860E-02   1.5888E-02   1.3684E-02
  2.3900   2.8821E-02   2.2748E-02   1.8631E-02   1.5700E-02   1.3527E-02
  2.4000   2.8440E-02   2.2461E-02   1.8405E-02   1.5515E-02   1.3370E-02
  2.4100   2.8065E-02   2.2179E-02   1.8182E-02   1.5332E-02   1.3216E-02
