 0.53500 0.40879 0.59066 0.00054 0.00000
 0.54000 0.40721 0.59224 0.00055 0.00000
 0.54500 0.40565 0.59380 0.00055 0.00000
 0.55000 0.40410 0.59534 0.00056 0.00000
 0.55500 0.40257 0.59686 0.00056 0.00000
 0.56000 0.40106 0.59837 0.00057 0.00000
 0.56500 0.39957 0.59986 0.00058 0.00000
 0.57000 0.39809 0.60133 0.00058 0.00000
 0.57500 0.39663 0.60279 0.00059 0.00000
 0.58000 0.39518 0.60423 0.00059 0.00000
 0.58500 0.39375 0.60565 0.00060 0.00000
 0.59000 0.39234 0.60706 0.00060 0.00000
 0.59500 0.39094 0.60846 0.00061 0.00000
 0.60000 0.38955 0.60984 0.00061 0.00000
 0.60500 0.38818 0.61120 0.00062 0.00000
 0.61000 0.38682 0.61255 0.00062 0.00000
 0.61500 0.38548 0.61389 0.00063 0.00000
 0.62000 0.38415 0.61521 0.00064 0.00000
 0.62500 0.38284 0.61652 0.00064 0.00000
 0.63000 0.38154 0.61781 0.00065 0.00000
 0.63500 0.38025 0.61910 0.00065 0.00000
 0.64000 0.37898 0.62037 0.00066 0.00000
 0.64500 0.37771 0.62162 0.00066 0.00000
 0.65000 0.37646 0.62287 0.00067 0.00000
 0.65500 0.37523 0.62410 0.00067 0.00000
 0.66000 0.37400 0.62532 0.00068 0.00000
 0.66500 0.37279 0.62653 0.00068 0.00000
 0.67000 0.37159 0.62772 0.00069 0.00000
 0.67500 0.37040 0.62891 0.00069 0.00000
 0.68000 0.36922 0.63008 0.00070 0.00000
 0.68500 0.36805 0.63124 0.00071 0.00000
 0.69000 0.36689 0.63239 0.00071 0.00000
 0.69500 0.36575 0.63354 0.00072 0.00000
 0.70000 0.36461 0.63466 0.00072 0.00000
 0.70500 0.36349 0.63578 0.00073 0.00000
 0.71000 0.36237 0.63689 0.00073 0.00000
 0.71500 0.36127 0.63799 0.00074 0.00000
 0.72000 0.36018 0.63908 0.00074 0.00000
 0.72500 0.35909 0.64016 0.00075 0.00000
 0.73000 0.35802 0.64123 0.00075 0.00000
 0.73500 0.35695 0.64229 0.00076 0.00000
 0.74000 0.35590 0.64334 0.00076 0.00000
 0.74500 0.35485 0.64438 0.00077 0.00000
 0.75000 0.35381 0.64541 0.00077 0.00000
 0.75500 0.35279 0.64643 0.00078 0.00000
 0.76000 0.35177 0.64745 0.00078 0.00000
 0.76500 0.35076 0.64845 0.00079 0.00000
 0.77000 0.34976 0.64945 0.00080 0.00000
 0.77500 0.34876 0.65044 0.00080 0.00000
 0.78000 0.34778 0.65142 0.00081 0.00000
 0.78500 0.34680 0.65239 0.00081 0.00000
 0.79000 0.34583 0.65335 0.00082 0.00000
 0.79500 0.34487 0.65431 0.00082 0.00000
 0.80000 0.34392 0.65525 0.00083 0.00000
 0.80500 0.34298 0.65619 0.00083 0.00000
 0.81000 0.34204 0.65712 0.00084 0.00000
 0.81500 0.34111 0.65805 0.00084 0.00000
 0.82000 0.34019 0.65896 0.00085 0.00000
 0.82500 0.33928 0.65987 0.00085 0.00000
 0.83000 0.33837 0.66077 0.00086 0.00000
 0.83500 0.33747 0.66167 0.00086 0.00000
 0.84000 0.33658 0.66256 0.00087 0.00000
 0.84500 0.33569 0.66344 0.00087 0.00000
 0.85000 0.33481 0.66431 0.00088 0.00000
 0.85500 0.33394 0.66518 0.00088 0.00000
 0.86000 0.33308 0.66604 0.00089 0.00000
 0.86500 0.33222 0.66689 0.00089 0.00000
 0.87000 0.33137 0.66774 0.00090 0.00000
 0.87500 0.33052 0.66858 0.00090 0.00000
 0.88000 0.32968 0.66941 0.00091 0.00000
 0.88500 0.32885 0.67024 0.00091 0.00000
 0.89000 0.32802 0.67106 0.00092 0.00000
 0.89500 0.32720 0.67187 0.00092 0.00000
 0.90000 0.32639 0.67268 0.00093 0.00000
 0.90500 0.32558 0.67348 0.00093 0.00000
 0.91000 0.32478 0.67428 0.00094 0.00000
 0.91500 0.32399 0.67507 0.00094 0.00000
 0.92000 0.32320 0.67586 0.00095 0.00000
 0.92500 0.32241 0.67664 0.00095 0.00000
 0.93000 0.32163 0.67741 0.00096 0.00000
 0.93500 0.32086 0.67818 0.00096 0.00000
 0.94000 0.32009 0.67894 0.00097 0.00000
 0.94500 0.31933 0.67970 0.00097 0.00000
 0.95000 0.31857 0.68045 0.00098 0.00000
 0.95500 0.31782 0.68120 0.00098 0.00000
 0.96000 0.31708 0.68194 0.00099 0.00000
 0.96500 0.31634 0.68267 0.00099 0.00000
 0.97000 0.31560 0.68340 0.00100 0.00000
 0.97500 0.31487 0.68413 0.00100 0.00000
 0.98000 0.31414 0.68485 0.00101 0.00000
 0.98500 0.31342 0.68556 0.00101 0.00000
 0.99000 0.31271 0.68627 0.00102 0.00000
 0.99500 0.31200 0.68698 0.00102 0.00000
 1.00000 0.31129 0.68768 0.00103 0.00000
 1.00500 0.31059 0.68838 0.00103 0.00000
 1.01000 0.30989 0.68907 0.00104 0.00000
 1.01500 0.30920 0.68976 0.00104 0.00000
 1.02000 0.30851 0.69044 0.00105 0.00000
 1.02500 0.30783 0.69112 0.00105 0.00000
 1.03000 0.30715 0.69179 0.00106 0.00000
 1.03500 0.30648 0.69246 0.00106 0.00000
 1.04000 0.30581 0.69312 0.00107 0.00000
 1.04500 0.30515 0.69378 0.00107 0.00000
 1.05000 0.30449 0.69444 0.00108 0.00000
 1.05500 0.30383 0.69509 0.00108 0.00000
 1.06000 0.30318 0.69574 0.00109 0.00000
 1.06500 0.30253 0.69638 0.00109 0.00000
 1.07000 0.30189 0.69702 0.00110 0.00000
 1.07500 0.30125 0.69765 0.00110 0.00000
 1.08000 0.30061 0.69828 0.00111 0.00000
 1.08500 0.29998 0.69891 0.00111 0.00000
 1.09000 0.29935 0.69953 0.00111 0.00000
 1.09500 0.29873 0.70015 0.00112 0.00000
 1.10000 0.29811 0.70077 0.00112 0.00000
 1.10500 0.29749 0.70138 0.00113 0.00000
 1.11000 0.29688 0.70199 0.00113 0.00000
 1.11500 0.29627 0.70259 0.00114 0.00000
 1.12000 0.29567 0.70319 0.00114 0.00000
 1.12500 0.29507 0.70379 0.00115 0.00000
 1.13000 0.29447 0.70438 0.00115 0.00000
 1.13500 0.29387 0.70497 0.00116 0.00000
 1.14000 0.29328 0.70555 0.00116 0.00000
 1.14500 0.29270 0.70614 0.00117 0.00000
 1.15000 0.29211 0.70671 0.00117 0.00000
 1.15500 0.29153 0.70729 0.00118 0.00000
 1.16000 0.29096 0.70786 0.00118 0.00000
 1.16500 0.29038 0.70843 0.00119 0.00000
 1.17000 0.28982 0.70899 0.00119 0.00000
 1.17500 0.28925 0.70956 0.00120 0.00000
 1.18000 0.28869 0.71011 0.00120 0.00000
 1.18500 0.28813 0.71067 0.00120 0.00000
 1.19000 0.28757 0.71122 0.00121 0.00000
 1.19500 0.28702 0.71177 0.00121 0.00000
 1.20000 0.28647 0.71231 0.00122 0.00000
 1.20500 0.28592 0.71286 0.00122 0.00000
 1.21000 0.28538 0.71340 0.00123 0.00000
 1.21500 0.28484 0.71393 0.00123 0.00000
 1.22000 0.28430 0.71446 0.00124 0.00000
 1.22500 0.28376 0.71499 0.00124 0.00000
 1.23000 0.28323 0.71552 0.00125 0.00000
 1.23500 0.28270 0.71605 0.00125 0.00000
 1.24000 0.28218 0.71657 0.00126 0.00000
 1.24500 0.28165 0.71708 0.00126 0.00000
 1.25000 0.28113 0.71760 0.00127 0.00000
 1.25500 0.28062 0.71811 0.00127 0.00000
 1.26000 0.28010 0.71862 0.00127 0.00000
 1.26500 0.27959 0.71913 0.00128 0.00000
 1.27000 0.27908 0.71963 0.00128 0.00000
 1.27500 0.27858 0.72013 0.00129 0.00000
 1.28000 0.27807 0.72063 0.00129 0.00000
 1.28500 0.27757 0.72113 0.00130 0.00000
 1.29000 0.27708 0.72162 0.00130 0.00000
 1.29500 0.27658 0.72211 0.00131 0.00000
 1.30000 0.27609 0.72260 0.00131 0.00000
 1.30500 0.27560 0.72308 0.00132 0.00000
 1.31000 0.27511 0.72357 0.00132 0.00000
 1.31500 0.27463 0.72405 0.00133 0.00000
 1.32000 0.27415 0.72452 0.00133 0.00000
 1.32500 0.27367 0.72500 0.00133 0.00000
 1.33000 0.27319 0.72547 0.00134 0.00000
 1.33500 0.27271 0.72594 0.00134 0.00000
 1.34000 0.27224 0.72641 0.00135 0.00000
 1.34500 0.27177 0.72687 0.00135 0.00000
 1.35000 0.27131 0.72734 0.00136 0.00000
 1.35500 0.27084 0.72780 0.00136 0.00000
 1.36000 0.27038 0.72826 0.00137 0.00000
 1.36500 0.26992 0.72871 0.00137 0.00000
 1.37000 0.26946 0.72916 0.00138 0.00000
 1.37500 0.26901 0.72962 0.00138 0.00000
 1.38000 0.26855 0.73006 0.00138 0.00000
 1.38500 0.26810 0.73051 0.00139 0.00000
 1.39000 0.26765 0.73095 0.00139 0.00000
 1.39500 0.26721 0.73140 0.00140 0.00000
 1.40000 0.26676 0.73184 0.00140 0.00000
 1.40500 0.26632 0.73227 0.00141 0.00000
 1.41000 0.26588 0.73271 0.00141 0.00000
 1.41500 0.26544 0.73314 0.00142 0.00000
 1.42000 0.26501 0.73357 0.00142 0.00000
 1.42500 0.26457 0.73400 0.00142 0.00000
 1.43000 0.26414 0.73443 0.00143 0.00000
 1.43500 0.26371 0.73485 0.00143 0.00000
 1.44000 0.26329 0.73528 0.00144 0.00000
 1.44500 0.26286 0.73570 0.00144 0.00000
 1.45000 0.26244 0.73611 0.00145 0.00000
 1.45500 0.26202 0.73653 0.00145 0.00000
 1.46000 0.26160 0.73695 0.00146 0.00000
 1.46500 0.26118 0.73736 0.00146 0.00000
 1.47000 0.26077 0.73777 0.00146 0.00000
 1.47500 0.26035 0.73818 0.00147 0.00000
 1.48000 0.25994 0.73858 0.00147 0.00000
 1.48500 0.25953 0.73899 0.00148 0.00000
 1.49000 0.25913 0.73939 0.00148 0.00000
 1.49500 0.25872 0.73979 0.00149 0.00000
 1.50000 0.25832 0.74019 0.00149 0.00000
 1.50500 0.25792 0.74059 0.00149 0.00000
 1.51000 0.25752 0.74098 0.00150 0.00000
 1.51500 0.25712 0.74138 0.00150 0.00000
 1.52000 0.25672 0.74177 0.00151 0.00000
 1.52500 0.25633 0.74216 0.00151 0.00000
 1.53000 0.25594 0.74255 0.00152 0.00000
 1.53500 0.25555 0.74293 0.00152 0.00000
 1.54000 0.25516 0.74332 0.00153 0.00000
 1.54500 0.25477 0.74370 0.00153 0.00000
 1.55000 0.25439 0.74408 0.00153 0.00000
 1.55500 0.25400 0.74446 0.00154 0.00000
 1.56000 0.25362 0.74484 0.00154 0.00000
 1.56500 0.25324 0.74521 0.00155 0.00000
 1.57000 0.25286 0.74559 0.00155 0.00000
 1.57500 0.25249 0.74596 0.00156 0.00000
 1.58000 0.25211 0.74633 0.00156 0.00000
 1.58500 0.25174 0.74670 0.00156 0.00000
 1.59000 0.25137 0.74707 0.00157 0.00000
 1.59500 0.25100 0.74743 0.00157 0.00000
 1.60000 0.25063 0.74779 0.00158 0.00000
 1.60500 0.25026 0.74816 0.00158 0.00000
 1.61000 0.24990 0.74852 0.00159 0.00000
 1.61500 0.24953 0.74888 0.00159 0.00000
 1.62000 0.24917 0.74924 0.00159 0.00000
 1.62500 0.24881 0.74959 0.00160 0.00000
 1.63000 0.24845 0.74995 0.00160 0.00000
 1.63500 0.24809 0.75030 0.00161 0.00000
 1.64000 0.24774 0.75065 0.00161 0.00000
 1.64500 0.24738 0.75100 0.00162 0.00000
 1.65000 0.24703 0.75135 0.00162 0.00000
 1.65500 0.24668 0.75170 0.00162 0.00000
 1.66000 0.24633 0.75204 0.00163 0.00000
 1.66500 0.24598 0.75239 0.00163 0.00000
 1.67000 0.24563 0.75273 0.00164 0.00000
 1.67500 0.24529 0.75307 0.00164 0.00000
 1.68000 0.24495 0.75341 0.00165 0.00000
 1.68500 0.24460 0.75375 0.00165 0.00000
 1.69000 0.24426 0.75408 0.00165 0.00000
 1.69500 0.24392 0.75442 0.00166 0.00000
 1.70000 0.24358 0.75475 0.00166 0.00000
 1.70500 0.24325 0.75509 0.00167 0.00000
 1.71000 0.24291 0.75542 0.00167 0.00000
 1.71500 0.24258 0.75575 0.00168 0.00000
 1.72000 0.24225 0.75608 0.00168 0.00000
 1.72500 0.24191 0.75640 0.00168 0.00000
 1.73000 0.24158 0.75673 0.00169 0.00000
 1.73500 0.24126 0.75705 0.00169 0.00000
 1.74000 0.24093 0.75738 0.00170 0.00000
 1.74500 0.24060 0.75770 0.00170 0.00000
 1.75000 0.24028 0.75802 0.00170 0.00000
 1.75500 0.23995 0.75834 0.00171 0.00000
 1.76000 0.23963 0.75866 0.00171 0.00000
 1.76500 0.23931 0.75897 0.00172 0.00000
 1.77000 0.23899 0.75929 0.00172 0.00000
 1.77500 0.23867 0.75960 0.00173 0.00000
 1.78000 0.23836 0.75991 0.00173 0.00000
 1.78500 0.23804 0.76023 0.00173 0.00000
 1.79000 0.23773 0.76054 0.00174 0.00000
 1.79500 0.23741 0.76084 0.00174 0.00000
 1.80000 0.23710 0.76115 0.00175 0.00000
 1.80500 0.23679 0.76146 0.00175 0.00000
 1.81000 0.23648 0.76176 0.00175 0.00000
 1.81500 0.23617 0.76207 0.00176 0.00000
 1.82000 0.23587 0.76237 0.00176 0.00000
 1.82500 0.23556 0.76267 0.00177 0.00000
 1.83000 0.23526 0.76297 0.00177 0.00000
 1.83500 0.23495 0.76327 0.00177 0.00000
 1.84000 0.23465 0.76357 0.00178 0.00000
 1.84500 0.23435 0.76387 0.00178 0.00000
